,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
154,Livevox,Technological Startups,Tech Startup,US,450 Sansome St (Clay),37.794474937876736,-122.40137142196173,"{'type': 'Point', 'coordinates': (37.794474937876736, -122.40137142196173)}"
155,Valassis Digital,Technological Startups,Tech Startup,US,724 Battery St,37.79808562558177,-122.40034337264636,"{'type': 'Point', 'coordinates': (37.79808562558177, -122.40034337264636)}"
156,Plizy HQ,Technological Startups,Tech Startup,US,333 Kearny St (Pine Street),37.79144240300212,-122.40416563240753,"{'type': 'Point', 'coordinates': (37.79144240300212, -122.40416563240753)}"
157,AdStage HQ,Technological Startups,Tech Startup,US,461 Bush St (Grant),37.79052602160023,-122.40513910657072,"{'type': 'Point', 'coordinates': (37.79052602160023, -122.40513910657072)}"
158,Spotify,Technological Startups,Tech Startup,US,465 California St,37.79267732527108,-122.40216983023652,"{'type': 'Point', 'coordinates': (37.79267732527108, -122.40216983023652)}"
159,Knotch HQ,Technological Startups,Tech Startup,US,334 Kearny St (Kearny St & Bush St),37.79121684379835,-122.40397908016244,"{'type': 'Point', 'coordinates': (37.79121684379835, -122.40397908016244)}"
160,FairLoan Financial,Technological Startups,Tech Startup,US,1 Union St,37.801252000000005,-122.400732,"{'type': 'Point', 'coordinates': (37.801252000000005, -122.400732)}"
161,Lyric HQ,Technological Startups,Tech Startup,US,300 Montgomery St (California St.),37.792184,-122.402513,"{'type': 'Point', 'coordinates': (37.792184, -122.402513)}"
162,Wizeline,Technological Startups,Tech Startup,US,456 Montgomery St #2200 (Sacramento St),37.79347,-122.40272,"{'type': 'Point', 'coordinates': (37.79347, -122.40272)}"
163,Peek HQ,Technological Startups,Tech Startup,US,75 Broadway (Front St),37.79861979498916,-122.39969551563263,"{'type': 'Point', 'coordinates': (37.79861979498916, -122.39969551563263)}"
164,Tubi TV,Technological Startups,Tech Startup,US,315 Montgomery St (Pine),37.79188576275991,-122.40256151715116,"{'type': 'Point', 'coordinates': (37.79188576275991, -122.40256151715116)}"
165,Planisware,Technological Startups,Tech Startup,US,300 Montgomery St Ste 930 (Pine Street),37.792041182493854,-122.40214941485736,"{'type': 'Point', 'coordinates': (37.792041182493854, -122.40214941485736)}"
166,Grow Mobile,Technological Startups,Tech Startup,US,251 Kearny St Ste 400,37.790633650985015,-122.40411031849564,"{'type': 'Point', 'coordinates': (37.790633650985015, -122.40411031849564)}"
167,Fingerprint,Technological Startups,Tech Startup,US,"San Francisco, CA",37.7890372652113,-122.40966369004194,"{'type': 'Point', 'coordinates': (37.7890372652113, -122.40966369004194)}"
168,Instabase,Technological Startups,Tech Startup,US,369 Pine St,37.792311,-122.401737,"{'type': 'Point', 'coordinates': (37.792311, -122.401737)}"
169,Ascendify,Technological Startups,Tech Startup,US,340 Pine St,37.792313,-122.401692,"{'type': 'Point', 'coordinates': (37.792313, -122.401692)}"
170,Boutique Air,Technological Startups,Tech Startup,US,55 New Montgomery St,37.792295450754544,-122.40169930402944,"{'type': 'Point', 'coordinates': (37.792295450754544, -122.40169930402944)}"
171,Beautylish,Technological Startups,Tech Startup,US,575 Sutter St #201,37.788981,-122.40978,"{'type': 'Point', 'coordinates': (37.788981, -122.40978)}"
172,Public Library of Science,Technological Startups,Tech Startup,US,1160 Battery St Ste 100 (Union St.),37.802121154035945,-122.40055401734435,"{'type': 'Point', 'coordinates': (37.802121154035945, -122.40055401734435)}"
173,Pocket HQ,Technological Startups,Tech Startup,US,233 Sansome St,37.792609,-122.401315,"{'type': 'Point', 'coordinates': (37.792609, -122.401315)}"
174,RocksBox,Technological Startups,Tech Startup,US,575 Sutter St,37.788839,-122.40966,"{'type': 'Point', 'coordinates': (37.788839, -122.40966)}"
175,Animoto West,Technological Startups,Tech Startup,US,333 Kearny St (Pine Street and Kearny Street),37.791464922064804,-122.4041804256206,"{'type': 'Point', 'coordinates': (37.791464922064804, -122.4041804256206)}"
176,Mobile Crust,Technological Startups,Tech Startup,US,567 Sutter St,37.788691856012,-122.41104125976564,"{'type': 'Point', 'coordinates': (37.788691856012, -122.41104125976564)}"
177,Rev.com HQ,Technological Startups,Tech Startup,US,461 Bush St (Grant),37.790506044854666,-122.4033912349938,"{'type': 'Point', 'coordinates': (37.790506044854666, -122.4033912349938)}"
178,Dealpath,Technological Startups,Tech Startup,US,300 California (Battery),37.793423062395334,-122.40020237335031,"{'type': 'Point', 'coordinates': (37.793423062395334, -122.40020237335031)}"
179,Inscape,Technological Startups,Tech Startup,US,222 Kearny St (btwn Bush & Sutter St),37.790167142262206,-122.4037456512451,"{'type': 'Point', 'coordinates': (37.790167142262206, -122.4037456512451)}"
180,Pocket Gems HQ,Technological Startups,Tech Startup,US,220 Montgomery St (Bush Street),37.79150105565052,-122.40169904175096,"{'type': 'Point', 'coordinates': (37.79150105565052, -122.40169904175096)}"
181,Memolane,Technological Startups,Tech Startup,US,442 Post St Fl 8 (btwn Mason St. & Powell St.),37.78841678863799,-122.4088684956345,"{'type': 'Point', 'coordinates': (37.78841678863799, -122.4088684956345)}"
182,Sigfig,Technological Startups,Tech Startup,US,560 Davis St,37.797561,-122.398284,"{'type': 'Point', 'coordinates': (37.797561, -122.398284)}"
183,Brightidea HQ,Technological Startups,Tech Startup,US,2 Jackson St (Drumm),37.7933081862197,-122.39971804567685,"{'type': 'Point', 'coordinates': (37.7933081862197, -122.39971804567685)}"
184,Switch Communications,Technological Startups,Tech Startup,US,275 Sacramento St,37.79327929846103,-122.39970796895095,"{'type': 'Point', 'coordinates': (37.79327929846103, -122.39970796895095)}"
185,Visible Measures SFO,Technological Startups,Tech Startup,US,50 California St,37.794268435021806,-122.39904897244648,"{'type': 'Point', 'coordinates': (37.794268435021806, -122.39904897244648)}"
186,ZOZI HQ,Technological Startups,Tech Startup,US,1 Beach St Ste 300 (The Embarcadero),37.807891765580344,-122.40927682335578,"{'type': 'Point', 'coordinates': (37.807891765580344, -122.40927682335578)}"
187,Equity LLP,Technological Startups,Tech Startup,US,1522 Columbus Street (Bay Street),37.80571886656673,-122.41812040232443,"{'type': 'Point', 'coordinates': (37.80571886656673, -122.41812040232443)}"
188,Pago HQ,Technological Startups,Tech Startup,US,115 Sansome St,37.79139652497087,-122.40102052688599,"{'type': 'Point', 'coordinates': (37.79139652497087, -122.40102052688599)}"
189,Prismatic,Technological Startups,Tech Startup,US,221 Pine St (Battery St),37.792382112363065,-122.39987318638144,"{'type': 'Point', 'coordinates': (37.792382112363065, -122.39987318638144)}"
190,Instaply HQ,Technological Startups,Tech Startup,US,230 California St,37.793335345607545,-122.39913833480664,"{'type': 'Point', 'coordinates': (37.793335345607545, -122.39913833480664)}"
191,150 Post Street,Technological Startups,Tech Startup,US,150 Post St (Post and Grant),37.78892624834526,-122.40470121976735,"{'type': 'Point', 'coordinates': (37.78892624834526, -122.40470121976735)}"
192,Tapjoy Inc.,Technological Startups,Tech Startup,US,111 Sutter St Fl 12,37.78970865012492,-122.40299535547167,"{'type': 'Point', 'coordinates': (37.78970865012492, -122.40299535547167)}"
193,Redbubble,Technological Startups,Tech Startup,US,111 Sutter St Fl 17,37.789845,-122.402564,"{'type': 'Point', 'coordinates': (37.789845, -122.402564)}"
194,Eaze HQ,Technological Startups,Tech Startup,US,160 Pine St,37.792271249546815,-122.39968433940781,"{'type': 'Point', 'coordinates': (37.792271249546815, -122.39968433940781)}"
195,Blend Labs 2.0,Technological Startups,Tech Startup,US,100 Montgomery Street (Sutter Street),37.790173135297586,-122.40196306292275,"{'type': 'Point', 'coordinates': (37.790173135297586, -122.40196306292275)}"
196,Twitch - 2 Embarcadero,Technological Startups,Tech Startup,US,"San Francisco, CA",37.79475919293946,-122.39814186865144,"{'type': 'Point', 'coordinates': (37.79475919293946, -122.39814186865144)}"
197,Parse,Technological Startups,Tech Startup,US,1 Hacker Way,37.791093795687466,-122.40078589897591,"{'type': 'Point', 'coordinates': (37.791093795687466, -122.40078589897591)}"
198,Vulcun 2.0,Technological Startups,Tech Startup,US,100 Montgomery,37.790188481203785,-122.40184619852333,"{'type': 'Point', 'coordinates': (37.790188481203785, -122.40184619852333)}"
199,Google - 260C,Technological Startups,Tech Startup,US,260 California St,37.793492883776715,-122.39995699865894,"{'type': 'Point', 'coordinates': (37.793492883776715, -122.39995699865894)}"
200,Radius,Technological Startups,Tech Startup,US,114 Sansome St Ste 10000 (Bush St.),37.791121034540836,-122.40057036908318,"{'type': 'Point', 'coordinates': (37.791121034540836, -122.40057036908318)}"
201,"Affirm, Inc.",Technological Startups,Tech Startup,US,650 California St (None),37.79099125809962,-122.40067526756805,"{'type': 'Point', 'coordinates': (37.79099125809962, -122.40067526756805)}"
202,UrbanSitter Home Office,Technological Startups,Tech Startup,US,58 Maiden Ln,37.788527,-122.404569,"{'type': 'Point', 'coordinates': (37.788527, -122.404569)}"
203,AngelList,Technological Startups,Tech Startup,US,16 Maiden Ln Fl 6,37.78867224748028,-122.40406972792442,"{'type': 'Point', 'coordinates': (37.78867224748028, -122.40406972792442)}"
204,NewsCred SF,Technological Startups,Tech Startup,US,100 Bush Street #1650,37.79187050629552,-122.39946384603967,"{'type': 'Point', 'coordinates': (37.79187050629552, -122.39946384603967)}"
205,Slalom,Technological Startups,Tech Startup,US,100 Pine St Fl 25 (Front St),37.79255545296245,-122.39888198167577,"{'type': 'Point', 'coordinates': (37.79255545296245, -122.39888198167577)}"
206,SFL Data,Technological Startups,Tech Startup,US,100 California St (Davis),37.793977000000005,-122.398,"{'type': 'Point', 'coordinates': (37.793977000000005, -122.398)}"
207,imoji,Technological Startups,Tech Startup,US,466 Geary St,37.787177,-122.410846,"{'type': 'Point', 'coordinates': (37.787177, -122.410846)}"
208,Autodesk Inc.,Technological Startups,Tech Startup,US,9 The Embarcadero (Pier 9),37.800246344150466,-122.39726256656178,"{'type': 'Point', 'coordinates': (37.800246344150466, -122.39726256656178)}"
209,Copilot Labs,Technological Startups,Tech Startup,US,466 Geary St,37.787142,-122.410839,"{'type': 'Point', 'coordinates': (37.787142, -122.410839)}"
210,Blip.tv,Technological Startups,Tech Startup,US,100 California St Fl 4,37.793643275000754,-122.39782333374022,"{'type': 'Point', 'coordinates': (37.793643275000754, -122.39782333374022)}"
211,Nitro,Technological Startups,Tech Startup,US,225 Bush St (Sutter),37.79109619817633,-122.40129230249742,"{'type': 'Point', 'coordinates': (37.79109619817633, -122.40129230249742)}"
212,Infuse.us,Technological Startups,Tech Startup,US,580 Market St (2nd & Market),37.789632,-122.40146100000001,"{'type': 'Point', 'coordinates': (37.789632, -122.40146100000001)}"
213,RiskIQ,Technological Startups,Tech Startup,US,22 Battery St (Market),37.79138994142227,-122.3993535478067,"{'type': 'Point', 'coordinates': (37.79138994142227, -122.3993535478067)}"
214,General Assembly,Technological Startups,Tech Startup,US,225 Bush St,37.791082502678044,-122.40121256016886,"{'type': 'Point', 'coordinates': (37.791082502678044, -122.40121256016886)}"
215,Expensify HQ,Technological Startups,Tech Startup,US,1 Sutter St (Market St),37.790061,-122.400798,"{'type': 'Point', 'coordinates': (37.790061, -122.400798)}"
216,LogMeIn SF,Technological Startups,Tech Startup,US,27 Maiden Ln,37.78783113720381,-122.40474932407328,"{'type': 'Point', 'coordinates': (37.78783113720381, -122.40474932407328)}"
217,Fond,Technological Startups,Tech Startup,US,33 New Montgomery St #700 (Market),37.78912850989617,-122.40187615156174,"{'type': 'Point', 'coordinates': (37.78912850989617, -122.40187615156174)}"
218,Loyalty Lab,Technological Startups,Tech Startup,US,575 Market St (Sansome St.),37.789865,-122.400729,"{'type': 'Point', 'coordinates': (37.789865, -122.400729)}"
219,Uber HQ - 555,Technological Startups,Tech Startup,US,555 Market St,37.79011218080215,-122.40032959484897,"{'type': 'Point', 'coordinates': (37.79011218080215, -122.40032959484897)}"
220,Curriculet HQ,Technological Startups,Tech Startup,US,101 California St,37.79221791220633,-122.39819709354002,"{'type': 'Point', 'coordinates': (37.79221791220633, -122.39819709354002)}"
221,Fiverun HQ,Technological Startups,Tech Startup,US,607 Market St (2nd Street),37.78912849933023,-122.40137224349502,"{'type': 'Point', 'coordinates': (37.78912849933023, -122.40137224349502)}"
222,The Devil's Acre,Leisure Places,Cocktail Bar,US,256 Columbus Ave (Broadway),37.79759876643011,-122.40619876998691,"{'type': 'Point', 'coordinates': (37.79759876643011, -122.40619876998691)}"
223,Tunnel Top,Leisure Places,Nightclub,US,601 Bush St (at Stockton St),37.790278000572236,-122.4072361885583,"{'type': 'Point', 'coordinates': (37.790278000572236, -122.4072361885583)}"
224,Hue SF,Leisure Places,Nightclub,US,447 Broadway,37.79782103592281,-122.40476501710008,"{'type': 'Point', 'coordinates': (37.79782103592281, -122.40476501710008)}"
225,The Starlight Room,Leisure Places,Nightclub,US,450 Powell St (at Sutter St.),37.78899161020305,-122.40841136135714,"{'type': 'Point', 'coordinates': (37.78899161020305, -122.40841136135714)}"
226,Monroe,Leisure Places,Nightclub,US,473 Broadway,37.79807996778778,-122.40506712303329,"{'type': 'Point', 'coordinates': (37.79807996778778, -122.40506712303329)}"
227,Love + Propaganda,Leisure Places,Nightclub,US,85 Campton Pl (Stockton),37.78883841522084,-122.4068918711642,"{'type': 'Point', 'coordinates': (37.78883841522084, -122.4068918711642)}"
228,Redford,Leisure Places,Bar,US,673 Geary St (at Leavenworth St),37.78648868719758,-122.41435338892603,"{'type': 'Point', 'coordinates': (37.78648868719758, -122.41435338892603)}"
229,Sutra Nightclub & Lounge,Leisure Places,Nightclub,US,443 Broadway (btwn Montgomery & Kearny),37.797950061395746,-122.40434646606445,"{'type': 'Point', 'coordinates': (37.797950061395746, -122.40434646606445)}"
230,Atmosphere,Leisure Places,Nightclub,US,447 Broadway,37.797856328338646,-122.40477929946246,"{'type': 'Point', 'coordinates': (37.797856328338646, -122.40477929946246)}"
231,Bimbo's 365 Club,Leisure Places,Rock Club,US,1025 Columbus Ave (btw Chestnut & Francisco),37.80383696172341,-122.41531501862453,"{'type': 'Point', 'coordinates': (37.80383696172341, -122.41531501862453)}"
232,Tope,Leisure Places,Nightclub,US,1326 Grant Ave (btw Green & Vallejo),37.799216388632125,-122.40730948903474,"{'type': 'Point', 'coordinates': (37.799216388632125, -122.40730948903474)}"
233,Kells Irish Restaurant & Bar,Leisure Places,Nightclub,US,530 Jackson St (at Columbus Ave.),37.79642703413752,-122.40431614281337,"{'type': 'Point', 'coordinates': (37.79642703413752, -122.40431614281337)}"
234,Rouge,Leisure Places,Nightclub,US,1500 Broadway (at Polk),37.7961072643291,-122.42196548817712,"{'type': 'Point', 'coordinates': (37.7961072643291, -122.42196548817712)}"
235,Swig,Leisure Places,Nightclub,US,561 Geary St (at Jones St),37.78682380866348,-122.41252656051893,"{'type': 'Point', 'coordinates': (37.78682380866348, -122.41252656051893)}"
236,Infusion Lounge,Leisure Places,Nightclub,US,124 Ellis St (at Cyril Magnin St.),37.785434051186506,-122.40853637788734,"{'type': 'Point', 'coordinates': (37.785434051186506, -122.40853637788734)}"
237,Roaring 20's,Leisure Places,Nightclub,US,552 Broadway,37.79792562030895,-122.40647238096291,"{'type': 'Point', 'coordinates': (37.79792562030895, -122.40647238096291)}"
238,Synergy's COSMO at Sens,Leisure Places,Nightclub,US,4 Embarcadero Ctr,37.79508892791391,-122.39579077495758,"{'type': 'Point', 'coordinates': (37.79508892791391, -122.39579077495758)}"
239,Horizon Restaurant and Lounge,Leisure Places,Nightclub,US,498 Broadway (at Kearny St),37.79804795081659,-122.40532764019825,"{'type': 'Point', 'coordinates': (37.79804795081659, -122.40532764019825)}"
240,Harlot,Leisure Places,Nightclub,US,46 Minna St,37.78888193462978,-122.39845640804118,"{'type': 'Point', 'coordinates': (37.78888193462978, -122.39845640804118)}"
241,Centerfolds,Leisure Places,Nightclub,US,391 Broadway (Montgomery),37.79813916918708,-122.40374508788472,"{'type': 'Point', 'coordinates': (37.79813916918708, -122.40374508788472)}"
242,Garden of Eden,Leisure Places,Nightclub,US,529 Broadway,37.79791938322583,-122.40609972030722,"{'type': 'Point', 'coordinates': (37.79791938322583, -122.40609972030722)}"
243,Nick's Crispy Tacos,Leisure Places,Taco Place,US,1500 Broadway (at Polk St),37.7960952576771,-122.42192617265991,"{'type': 'Point', 'coordinates': (37.7960952576771, -122.42192617265991)}"
244,Deja Vu Centerfolds,Leisure Places,Nightclub,US,391 Broadway,37.7980457,-122.4036424,"{'type': 'Point', 'coordinates': (37.7980457, -122.4036424)}"
245,Slide,Leisure Places,Nightclub,US,430 Mason St (at Post St),37.78747225395175,-122.40992365144201,"{'type': 'Point', 'coordinates': (37.78747225395175, -122.40992365144201)}"
246,Big 4 Restaurant,Leisure Places,American Restaurant,US,1075 California St (at Taylor St),37.7914899311035,-122.41239296657055,"{'type': 'Point', 'coordinates': (37.7914899311035, -122.41239296657055)}"
247,Johnny Foley's Irish House,Leisure Places,Irish Pub,US,243 Ofarrell St (at Cyril Magnin St.),37.786159933922484,-122.4088346393675,"{'type': 'Point', 'coordinates': (37.786159933922484, -122.4088346393675)}"
248,Piano Bar,Leisure Places,Piano Bar,US,"San Francisco, CA",37.786122,-122.409097,"{'type': 'Point', 'coordinates': (37.786122, -122.409097)}"
249,Gino & Carlo Cocktail Lounge,Leisure Places,Bar,US,548 Green St (btw Bannam Pl & Jasper Pl),37.799677439641584,-122.40824710891522,"{'type': 'Point', 'coordinates': (37.799677439641584, -122.40824710891522)}"
250,Kells Irish Restaurant & Bar,Leisure Places,Pub,US,530 Jackson St (at Columbus Ave.),37.79642703413752,-122.40431614281337,"{'type': 'Point', 'coordinates': (37.79642703413752, -122.40431614281337)}"
251,Cresta's Twenty Two Eleven Club,Leisure Places,Pub,US,2211 Polk St (btw Bonita St & Vallejo St),37.79710026247692,-122.42206104632079,"{'type': 'Point', 'coordinates': (37.79710026247692, -122.42206104632079)}"
252,Old Ship Saloon,Leisure Places,Pub,US,298 Pacific Ave (at Battery St),37.79777291626008,-122.40087485709928,"{'type': 'Point', 'coordinates': (37.79777291626008, -122.40087485709928)}"
253,Black Horse London Pub,Leisure Places,Pub,US,1514 Union St (at Van Ness),37.79847996357803,-122.42441695307367,"{'type': 'Point', 'coordinates': (37.79847996357803, -122.42441695307367)}"
254,Woods Polk Station,Leisure Places,Bar,US,2255 Polk St,37.79772403479492,-122.42222138997877,"{'type': 'Point', 'coordinates': (37.79772403479492, -122.42222138997877)}"
255,Grant & Green Saloon,Leisure Places,Rock Club,US,1371 Grant Ave (at Green St),37.79958766018664,-122.40742101569235,"{'type': 'Point', 'coordinates': (37.79958766018664, -122.40742101569235)}"
256,Northstar Cafe,Leisure Places,Dive Bar,US,1560 Powell St (at Green St),37.79927206568605,-122.41049493791749,"{'type': 'Point', 'coordinates': (37.79927206568605, -122.41049493791749)}"
257,White Horse Tavern & Restaurant,Leisure Places,Pub,US,635 Sutter St (Taylor),37.78893062662029,-122.41103042483044,"{'type': 'Point', 'coordinates': (37.78893062662029, -122.41103042483044)}"
258,Church Key,Leisure Places,Beer Bar,US,1402 Grant Ave (btw Green & Union St),37.79977035287969,-122.40742854349567,"{'type': 'Point', 'coordinates': (37.79977035287969, -122.40742854349567)}"
259,Grumpy's American Pub,Leisure Places,Pub,US,125 Vallejo St (at Front),37.79952172723444,-122.40066902398826,"{'type': 'Point', 'coordinates': (37.79952172723444, -122.40066902398826)}"
260,Sutter Pub & Restaurant,Leisure Places,Pub,US,700 Sutter St (at Taylor St),37.788867409353834,-122.41195197147918,"{'type': 'Point', 'coordinates': (37.788867409353834, -122.41195197147918)}"
261,Johnny Foley's Irish House,Leisure Places,Irish Pub,US,243 Ofarrell St (at Cyril Magnin St.),37.786159933922484,-122.4088346393675,"{'type': 'Point', 'coordinates': (37.786159933922484, -122.4088346393675)}"
262,Royal Exchange,Leisure Places,Bar,US,301 Sacramento St (at Front),37.7941431,-122.3992091,"{'type': 'Point', 'coordinates': (37.7941431, -122.3992091)}"
263,Noc Noc on Broadway,Leisure Places,Beer Bar,US,515 Broadway (Columbus),37.79792126314253,-122.40591389314766,"{'type': 'Point', 'coordinates': (37.79792126314253, -122.40591389314766)}"
264,Hawaii West,Leisure Places,Dive Bar,US,729 Vallejo St (at Stockton),37.79852313902651,-122.40929600947325,"{'type': 'Point', 'coordinates': (37.79852313902651, -122.40929600947325)}"
265,Wayfare Tavern,Leisure Places,New American Restaurant,US,558 Sacramento St (at Leidesdorff St),37.793903,-122.402272,"{'type': 'Point', 'coordinates': (37.793903, -122.402272)}"
266,Tope,Leisure Places,Cocktail Bar,US,1326 Grant Ave (btw Green & Vallejo),37.799216388632125,-122.40730948903474,"{'type': 'Point', 'coordinates': (37.799216388632125, -122.40730948903474)}"
267,Kennedy’s Curry House & Pub,Leisure Places,Pub,US,1040 Columbus Ave (Near Francisco St),37.804045,-122.415369,"{'type': 'Point', 'coordinates': (37.804045, -122.415369)}"
268,The Irish Bank,Leisure Places,Irish Pub,US,10 Mark Ln (at Harlan Pl.),37.7904951265117,-122.4047594231563,"{'type': 'Point', 'coordinates': (37.7904951265117, -122.4047594231563)}"
269,Golden Gate Tap Room,Leisure Places,Beer Bar,US,449 Powell St (at Sutter St),37.788966,-122.408756,"{'type': 'Point', 'coordinates': (37.788966, -122.408756)}"
270,La Rocca's Corner Tavern,Leisure Places,Dive Bar,US,957 Columbus Ave (btwn Lombard & Chestnut),37.80334052188674,-122.41458097999373,"{'type': 'Point', 'coordinates': (37.80334052188674, -122.41458097999373)}"
271,Murphy's Pub,Leisure Places,Pub,US,217 Kearny St (Sutter),37.79011801416645,-122.40391014792492,"{'type': 'Point', 'coordinates': (37.79011801416645, -122.40391014792492)}"
272,Bartlett Hall,Leisure Places,Brewery,US,242 Ofarrell St (at Cyril Magnin St),37.78636503764855,-122.40875435174473,"{'type': 'Point', 'coordinates': (37.78636503764855, -122.40875435174473)}"
273,Cobb's Comedy Club,Leisure Places,Comedy Club,US,915 Columbus Ave (at Lombard St),37.80296172044435,-122.41416192918618,"{'type': 'Point', 'coordinates': (37.80296172044435, -122.41416192918618)}"
274,Jasper's Corner Tap and Kitchen,Leisure Places,Sports Bar,US,401 Taylor St (at O'Farrell St),37.7861517,-122.4116792,"{'type': 'Point', 'coordinates': (37.7861517, -122.4116792)}"
275,Irish Times,Leisure Places,Irish Pub,US,500 Sacramento St (at Sansome St.),37.79401,-122.40169,"{'type': 'Point', 'coordinates': (37.79401, -122.40169)}"
276,Patriot House,Leisure Places,Gastropub,US,2 Embarcadero Ctr Fl 3,37.79503309123208,-122.39887109450162,"{'type': 'Point', 'coordinates': (37.79503309123208, -122.39887109450162)}"
277,Beresford Hotel,Leisure Places,Hotel,US,635 Sutter St,37.78890949407419,-122.41097136907237,"{'type': 'Point', 'coordinates': (37.78890949407419, -122.41097136907237)}"
278,Denny's,Leisure Places,Breakfast Spot,US,495 Beach St (at Jones St),37.8069526,-122.4170614,"{'type': 'Point', 'coordinates': (37.8069526, -122.4170614)}"
279,Chief Sullivan's,Leisure Places,Irish Pub,US,622 Green St (Columbus),37.79950510481236,-122.40966751861755,"{'type': 'Point', 'coordinates': (37.79950510481236, -122.40966751861755)}"
280,Bar Nua,Leisure Places,Irish Pub,US,561 Columbus Ave,37.80013299589041,-122.40993533758038,"{'type': 'Point', 'coordinates': (37.80013299589041, -122.40993533758038)}"
281,The Irish Bank,Leisure Places,Irish Pub,US,10 Mark Ln (at Harlan Pl.),37.7904951265117,-122.4047594231563,"{'type': 'Point', 'coordinates': (37.7904951265117, -122.4047594231563)}"
282,Maggie McGarry's,Leisure Places,Irish Pub,US,1353 Grant Ave (at Green St),37.79946017496126,-122.40741194959118,"{'type': 'Point', 'coordinates': (37.79946017496126, -122.40741194959118)}"
283,Johnny Foley's Irish House,Leisure Places,Irish Pub,US,243 Ofarrell St (at Cyril Magnin St.),37.786159933922484,-122.4088346393675,"{'type': 'Point', 'coordinates': (37.786159933922484, -122.4088346393675)}"
284,Kells Irish Restaurant & Bar,Leisure Places,Pub,US,530 Jackson St (at Columbus Ave.),37.79642703413752,-122.40431614281337,"{'type': 'Point', 'coordinates': (37.79642703413752, -122.40431614281337)}"
285,Irish Times,Leisure Places,Irish Pub,US,500 Sacramento St (at Sansome St.),37.79401,-122.40169,"{'type': 'Point', 'coordinates': (37.79401, -122.40169)}"
286,The Chieftain Irish Pub & Restaurant,Leisure Places,Irish Pub,US,198 5th St (at Howard St),37.781502162189526,-122.40497164596943,"{'type': 'Point', 'coordinates': (37.781502162189526, -122.40497164596943)}"
287,Cobb's Comedy Club,Leisure Places,Comedy Club,US,915 Columbus Ave (at Lombard St),37.80296172044435,-122.41416192918618,"{'type': 'Point', 'coordinates': (37.80296172044435, -122.41416192918618)}"
288,Murphy's Pub,Leisure Places,Pub,US,217 Kearny St (Sutter),37.79011801416645,-122.40391014792492,"{'type': 'Point', 'coordinates': (37.79011801416645, -122.40391014792492)}"
289,Chinatown Station,Travelling Stations,Metro Station,US,Stockton Street (Washington Street),37.79484059577747,-122.40823665643617,"{'type': 'Point', 'coordinates': (37.79484059577747, -122.40823665643617)}"
290,MUNI Metro stop - New Montgomery,Travelling Stations,Metro Station,US,"San Francisco, CA",37.788185,-122.40458,"{'type': 'Point', 'coordinates': (37.788185, -122.40458)}"
291,Montgomery St. BART Station,Travelling Stations,Metro Station,US,598 Market St (at 2nd St),37.7889402536276,-122.40215707053427,"{'type': 'Point', 'coordinates': (37.7889402536276, -122.40215707053427)}"
292,Embarcadero BART Station,Travelling Stations,Metro Station,US,298 Market St. (at Front St.),37.793063222711,-122.39686947629929,"{'type': 'Point', 'coordinates': (37.793063222711, -122.39686947629929)}"
293,Powell St. BART Station,Travelling Stations,Metro Station,US,899 Market St (btwn 4th & 5th St),37.78457353538716,-122.40788819179876,"{'type': 'Point', 'coordinates': (37.78457353538716, -122.40788819179876)}"
294,Powell MUNI Metro Station,Travelling Stations,Metro Station,US,899 Market St (at Powell St),37.78441353969143,-122.40794917317275,"{'type': 'Point', 'coordinates': (37.78441353969143, -122.40794917317275)}"
295,Civic Center/UN Plaza BART Station,Travelling Stations,Metro Station,US,1150 Market St. (btwn Hyde & 7th),37.778759911499854,-122.41497894315671,"{'type': 'Point', 'coordinates': (37.778759911499854, -122.41497894315671)}"
296,Church Cross (Church & Market),Travelling Stations,Metro Station,US,Church St (at Market St),37.767559812284034,-122.42888331413268,"{'type': 'Point', 'coordinates': (37.767559812284034, -122.42888331413268)}"
297,16th St. Mission BART Station,Travelling Stations,Metro Station,US,2000 Mission St (at 16th St),37.76492337307559,-122.4198731915354,"{'type': 'Point', 'coordinates': (37.76492337307559, -122.4198731915354)}"
298,Chinatown Station,Travelling Stations,Light Rail Station,US,Stockton Street (Washington Street),37.79484059577747,-122.40823665643617,"{'type': 'Point', 'coordinates': (37.79484059577747, -122.40823665643617)}"
299,California Trolley Line,Travelling Stations,Light Rail Station,US,"San Francisco, CA 94108",37.79222299375942,-122.40925991893285,"{'type': 'Point', 'coordinates': (37.79222299375942, -122.40925991893285)}"
300,Cable Car Stop Stockton & California,Travelling Stations,Light Rail Station,US,"San Francisco, CA",37.79222733856789,-122.40756868349457,"{'type': 'Point', 'coordinates': (37.79222733856789, -122.40756868349457)}"
301,Cable Car Stop Mason & California,Travelling Stations,Light Rail Station,US,"San Francisco, CA",37.79150606990569,-122.41073118700916,"{'type': 'Point', 'coordinates': (37.79150606990569, -122.41073118700916)}"
302,Cable Car Stop Pine And Powell,Travelling Stations,Light Rail Station,US,"San Francisco, CA 94108",37.79121,-122.40894,"{'type': 'Point', 'coordinates': (37.79121, -122.40894)}"
303,Cable Car Stop - California & Leavenworth,Travelling Stations,Light Rail Station,US,California St (Leavenworth St),37.79086214799873,-122.41567895658054,"{'type': 'Point', 'coordinates': (37.79086214799873, -122.41567895658054)}"
