,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
151,Shoreditch Grind,Leisure Places,Coffee Shop,GB,213 Old Street Roundabout,51.525937310604796,-0.08813738822937012,"{'type': 'Point', 'coordinates': (51.525937310604796, -0.08813738822937012)}"
152,Concrete,Leisure Places,Nightclub,GB,"Tea Building, 56 Shoreditch High St",51.52369956522249,-0.07699372295194501,"{'type': 'Point', 'coordinates': (51.52369956522249, -0.07699372295194501)}"
153,Village Underground,Leisure Places,Nightclub,GB,54 Holywell Ln,51.52355222406034,-0.0785581572500486,"{'type': 'Point', 'coordinates': (51.52355222406034, -0.0785581572500486)}"
154,Nomad,Leisure Places,Nightclub,GB,58 Old St (Golden Ln),51.524212947741425,-0.09557706023760006,"{'type': 'Point', 'coordinates': (51.524212947741425, -0.09557706023760006)}"
155,The Lion & Lamb,Leisure Places,Pub,GB,Fanshaw Street,51.529620755733596,-0.08145973822022311,"{'type': 'Point', 'coordinates': (51.529620755733596, -0.08145973822022311)}"
156,Cargo,Leisure Places,Nightclub,GB,83 Rivington St,51.52637664785836,-0.07892032115815498,"{'type': 'Point', 'coordinates': (51.52637664785836, -0.07892032115815498)}"
157,Barrio Shoreditch,Leisure Places,Nightclub,GB,141-143 Shoreditch High St,51.526080015427674,-0.0779265825179455,"{'type': 'Point', 'coordinates': (51.526080015427674, -0.0779265825179455)}"
158,Trapeze Bar,Leisure Places,Nightclub,GB,89 Great Eastern St,51.52588423670274,-0.08323497722128448,"{'type': 'Point', 'coordinates': (51.52588423670274, -0.08323497722128448)}"
159,The Hoxton Pony,Leisure Places,Nightclub,GB,104-108 Curtain Rd,51.52537736065559,-0.08034056071939444,"{'type': 'Point', 'coordinates': (51.52537736065559, -0.08034056071939444)}"
160,avalon,Leisure Places,Nightclub,GB,141-143 shoreditch high street,51.526071,-0.077979,"{'type': 'Point', 'coordinates': (51.526071, -0.077979)}"
161,Reflex,Leisure Places,Nightclub,GB,17 Watling St,51.513198854704655,-0.09457867447924857,"{'type': 'Point', 'coordinates': (51.513198854704655, -0.09457867447924857)}"
162,Club Reina,Leisure Places,Nightclub,GB,85 Charterhouse St,51.51971463186592,-0.1018148333734469,"{'type': 'Point', 'coordinates': (51.51971463186592, -0.1018148333734469)}"
163,Trafik,Leisure Places,Nightclub,GB,331 Old St (Hoxton Sq),51.52704689611751,-0.08040534097239492,"{'type': 'Point', 'coordinates': (51.52704689611751, -0.08040534097239492)}"
164,Shoreditch House,Leisure Places,Social Club,GB,Ebor Street,51.52378114,-0.07593268,"{'type': 'Point', 'coordinates': (51.52378114, -0.07593268)}"
165,Basing House,Leisure Places,Nightclub,GB,25 Kingsland Rd.,51.52900750754012,-0.07785299362566889,"{'type': 'Point', 'coordinates': (51.52900750754012, -0.07785299362566889)}"
166,Forge,Leisure Places,Nightclub,GB,24 Cornhill,51.51319911924144,-0.08711222161023491,"{'type': 'Point', 'coordinates': (51.51319911924144, -0.08711222161023491)}"
167,GILT,Leisure Places,Nightclub,GB,14 New London St,51.51117377258859,-0.07902562625493201,"{'type': 'Point', 'coordinates': (51.51117377258859, -0.07902562625493201)}"
168,Lighthouse,Leisure Places,Nightclub,GB,65 Rivington Street,51.52623919339837,-0.07963400403518042,"{'type': 'Point', 'coordinates': (51.52623919339837, -0.07963400403518042)}"
169,Club Aquarium,Leisure Places,Nightclub,GB,256-260 Old St,51.52613783790801,-0.08531384115857596,"{'type': 'Point', 'coordinates': (51.52613783790801, -0.08531384115857596)}"
170,The Macbeth,Leisure Places,Rock Club,GB,70 Hoxton St,51.53014148695542,-0.08015701681055523,"{'type': 'Point', 'coordinates': (51.53014148695542, -0.08015701681055523)}"
171,Hearn Street Car Park,Leisure Places,Nightclub,GB,7-11 Hearn St,51.522275,-0.079612,"{'type': 'Point', 'coordinates': (51.522275, -0.079612)}"
172,Pulse,Leisure Places,Nightclub,GB,17 Hanbury St,51.52043868176862,-0.07375856864195558,"{'type': 'Point', 'coordinates': (51.52043868176862, -0.07375856864195558)}"
173,Proud Cabaret City,Leisure Places,Nightclub,GB,1 Mark Ln. (Dunster Court),51.511500271759715,-0.08034799520646498,"{'type': 'Point', 'coordinates': (51.511500271759715, -0.08034799520646498)}"
174,Piano Smithfield,Leisure Places,Piano Bar,GB,14 Long Ln,51.51968090410836,-0.09883282776089546,"{'type': 'Point', 'coordinates': (51.51968090410836, -0.09883282776089546)}"
175,The Players Bar,Leisure Places,Piano Bar,GB,The Arches (Villiers St),51.50778185314203,-0.12447226949445363,"{'type': 'Point', 'coordinates': (51.50778185314203, -0.12447226949445363)}"
176,Toulouse Lautrec,Leisure Places,French Restaurant,GB,140 Newington Butts,51.4911278,-0.1033709,"{'type': 'Point', 'coordinates': (51.4911278, -0.1033709)}"
177,Null Island Cafe,Leisure Places,Piano Bar,GB,2 Capper St,51.52250286488558,-0.13543009757995605,"{'type': 'Point', 'coordinates': (51.52250286488558, -0.13543009757995605)}"
178,The Piano Works - West End,Leisure Places,Piano Bar,GB,London,51.509854,-0.131517,"{'type': 'Point', 'coordinates': (51.509854, -0.131517)}"
179,The Jugged Hare,Leisure Places,Pub,GB,47 Chiswell St (Silk St),51.520945,-0.092302,"{'type': 'Point', 'coordinates': (51.520945, -0.092302)}"
180,The Princess of Shoreditch,Leisure Places,Pub,GB,76 Paul St,51.5253930243815,-0.08389457472327243,"{'type': 'Point', 'coordinates': (51.5253930243815, -0.08389457472327243)}"
181,The Artillery Arms,Leisure Places,Pub,GB,102 Bunhill Row,51.5233978,-0.090084,"{'type': 'Point', 'coordinates': (51.5233978, -0.090084)}"
182,The Crown and Shuttle,Leisure Places,Pub,GB,226 Shoreditch High St,51.522497027062464,-0.07818633894962433,"{'type': 'Point', 'coordinates': (51.522497027062464, -0.07818633894962433)}"
183,The Old Fountain,Leisure Places,Pub,GB,3 Baldwin St,51.5270589702815,-0.08903088522976492,"{'type': 'Point', 'coordinates': (51.5270589702815, -0.08903088522976492)}"
184,Singer Tavern,Leisure Places,Bar,GB,1 City Rd,51.52225885102584,-0.08693268122280465,"{'type': 'Point', 'coordinates': (51.52225885102584, -0.08693268122280465)}"
185,The Old Blue Last,Leisure Places,Pub,GB,39 Great Eastern St (at Curtain Rd),51.52437028496157,-0.08026997479835,"{'type': 'Point', 'coordinates': (51.52437028496157, -0.08026997479835)}"
186,The Commercial Tavern,Leisure Places,Pub,GB,142-144 Commercial St (Wheler St),51.52156748839239,-0.07566440709033664,"{'type': 'Point', 'coordinates': (51.52156748839239, -0.07566440709033664)}"
187,The Ten Bells,Leisure Places,Pub,GB,84 Commercial St,51.519316025185354,-0.07446292493628369,"{'type': 'Point', 'coordinates': (51.519316025185354, -0.07446292493628369)}"
188,The Williams Ale & Cider House,Leisure Places,Pub,GB,22 Artillery Lane,51.51851732099483,-0.07844675731529265,"{'type': 'Point', 'coordinates': (51.51851732099483, -0.07844675731529265)}"
189,The George & Vulture,Leisure Places,Pub,GB,63 Pitfield St (at Haberdasher St),51.52929382261947,-0.08368496983331977,"{'type': 'Point', 'coordinates': (51.52929382261947, -0.08368496983331977)}"
190,The Culpeper,Leisure Places,Pub,GB,40 Commercial St,51.5168755835082,-0.07307136069367991,"{'type': 'Point', 'coordinates': (51.5168755835082, -0.07307136069367991)}"
191,The Counting House,Leisure Places,Pub,GB,50 Cornhill,51.51332400279822,-0.08510962050263515,"{'type': 'Point', 'coordinates': (51.51332400279822, -0.08510962050263515)}"
192,The Arbitrager,Leisure Places,Pub,GB,27a Throgmorton St,51.51490358235214,-0.08611712021676327,"{'type': 'Point', 'coordinates': (51.51490358235214, -0.08611712021676327)}"
193,The Astronomer,Leisure Places,Pub,GB,125-129 Middlesex St,51.51793950933359,-0.07880447055231343,"{'type': 'Point', 'coordinates': (51.51793950933359, -0.07880447055231343)}"
194,The Owl & Pussycat,Leisure Places,Pub,GB,34 Redchurch St,51.52436644507342,-0.07549966020233127,"{'type': 'Point', 'coordinates': (51.52436644507342, -0.07549966020233127)}"
195,The Blues Kitchen,Leisure Places,Pub,GB,134-146 Curtain Rd (Old St),51.5264647,-0.0801611,"{'type': 'Point', 'coordinates': (51.5264647, -0.0801611)}"
196,The Fox and Anchor,Leisure Places,Pub,GB,115 Charterhouse St (Lindsey St),51.520347358810874,-0.10053004879889023,"{'type': 'Point', 'coordinates': (51.520347358810874, -0.10053004879889023)}"
197,The Pride of Spitalfields,Leisure Places,Pub,GB,3 Heneage St (Brick Ln),51.51886959761866,-0.07113616010827056,"{'type': 'Point', 'coordinates': (51.51886959761866, -0.07113616010827056)}"
198,Jerusalem Tavern,Leisure Places,Pub,GB,55 Britton St (at St John's Path),51.52173501229719,-0.10416997820225987,"{'type': 'Point', 'coordinates': (51.52173501229719, -0.10416997820225987)}"
199,The Horse & Groom,Leisure Places,Pub,GB,28 Curtain Rd (at Hearn St),51.52280975524398,-0.08058337706111701,"{'type': 'Point', 'coordinates': (51.52280975524398, -0.08058337706111701)}"
200,Strongroom Bar,Leisure Places,Pub,GB,120-124 Curtain Rd,51.52604641741373,-0.07971371599299767,"{'type': 'Point', 'coordinates': (51.52604641741373, -0.07971371599299767)}"
201,Finch's,Leisure Places,Pub,GB,12A Finsbury Sq (City Rd),51.52170890980766,-0.08704825156338272,"{'type': 'Point', 'coordinates': (51.52170890980766, -0.08704825156338272)}"
202,Prince Arthur,Leisure Places,Pub,GB,49 Brunswick Pl,51.52733674236526,-0.08522712244391875,"{'type': 'Point', 'coordinates': (51.52733674236526, -0.08522712244391875)}"
203,The Book Club,Leisure Places,Bar,GB,100-106 Leonard St,51.524619,-0.081392,"{'type': 'Point', 'coordinates': (51.524619, -0.081392)}"
204,Coq d'Argent,Leisure Places,Pub,GB,No. 1 Poultry,51.513303279109444,-0.0910358067859018,"{'type': 'Point', 'coordinates': (51.513303279109444, -0.0910358067859018)}"
205,Jamaica Wine House,Leisure Places,Pub,GB,St. Michael's Alley (near Cornhill),51.5129617524506,-0.08553264637732154,"{'type': 'Point', 'coordinates': (51.5129617524506, -0.08553264637732154)}"
206,Well & Bucket,Leisure Places,Pub,GB,143 Bethnal Green Rd,51.52529355527375,-0.0709888374442932,"{'type': 'Point', 'coordinates': (51.52529355527375, -0.0709888374442932)}"
207,The Reliance,Leisure Places,Pub,GB,336 Old St (at Charlotte Rd),51.52676782516434,-0.08140671133754794,"{'type': 'Point', 'coordinates': (51.52676782516434, -0.08140671133754794)}"
208,Old Kings Head,Leisure Places,Pub,GB,28 Holywell Row (Scrutton Street),51.523177173671876,-0.08219078657672893,"{'type': 'Point', 'coordinates': (51.523177173671876, -0.08219078657672893)}"
209,The Royal Star,Leisure Places,Pub,GB,"220 City Road, Islington (at Mora St)",51.5283154969849,-0.09260138773151994,"{'type': 'Point', 'coordinates': (51.5283154969849, -0.09260138773151994)}"
210,The Lion & Lamb,Leisure Places,Pub,GB,Fanshaw Street,51.529620755733596,-0.08145973822022311,"{'type': 'Point', 'coordinates': (51.529620755733596, -0.08145973822022311)}"
211,The Eagle,Leisure Places,Pub,GB,2 Shepherdess Walk (at City Road),51.5285177340379,-0.09194364215271887,"{'type': 'Point', 'coordinates': (51.5285177340379, -0.09194364215271887)}"
212,Ye Olde Watling,Leisure Places,Pub,GB,29 Watling St,51.5129316567795,-0.09356248849274855,"{'type': 'Point', 'coordinates': (51.5129316567795, -0.09356248849274855)}"
213,The Slaughtered Lamb,Leisure Places,Pub,GB,34-35 Great Sutton St (Northbourgh St),51.52327706151259,-0.10101896102622779,"{'type': 'Point', 'coordinates': (51.52327706151259, -0.10101896102622779)}"
214,The Carpenters Arms,Leisure Places,Pub,GB,73 Cheshire St (at St. Matthew's Row),51.523927250026055,-0.06744134965788824,"{'type': 'Point', 'coordinates': (51.523927250026055, -0.06744134965788824)}"
215,Grapeshots,Leisure Places,Bar,GB,2 Artillery Passage,51.518157460847966,-0.07760219226128609,"{'type': 'Point', 'coordinates': (51.518157460847966, -0.07760219226128609)}"
216,Kings Stores,Leisure Places,Pub,GB,14 Widegate St,51.51806773342955,-0.0778380633172337,"{'type': 'Point', 'coordinates': (51.51806773342955, -0.0778380633172337)}"
217,The Crosse Keys (Wetherspoon),Leisure Places,Pub,GB,9 Gracechurch St.,51.5126845014394,-0.08475094862670748,"{'type': 'Point', 'coordinates': (51.5126845014394, -0.08475094862670748)}"
218,The Old Red Cow,Leisure Places,Beer Bar,GB,71-72 Long Ln,51.51960714725316,-0.09915653866018344,"{'type': 'Point', 'coordinates': (51.51960714725316, -0.09915653866018344)}"
219,Bricklayer's Arms,Leisure Places,Pub,GB,63 Charlotte Rd. (at Rivington St.),51.52609537639741,-0.08118124021267668,"{'type': 'Point', 'coordinates': (51.52609537639741, -0.08118124021267668)}"
220,The Globe,Leisure Places,Pub,GB,83 Moorgate,51.51752867060036,-0.08880648059043268,"{'type': 'Point', 'coordinates': (51.51752867060036, -0.08880648059043268)}"
221,The Lord Aberconway,Leisure Places,Pub,GB,72 Old Broad St,51.51726673353315,-0.08308263160931173,"{'type': 'Point', 'coordinates': (51.51726673353315, -0.08308263160931173)}"
222,The Old Doctor Butler's Head,Leisure Places,Pub,GB,2 Masons Av,51.51576904811497,-0.09037626451392003,"{'type': 'Point', 'coordinates': (51.51576904811497, -0.09037626451392003)}"
223,Birdcage,Leisure Places,Pub,GB,80 Columbia Rd,51.52829404303038,-0.07119525083490423,"{'type': 'Point', 'coordinates': (51.52829404303038, -0.07119525083490423)}"
224,The Sutton Arms,Leisure Places,Pub,GB,6 Carthusian St,51.52069892067296,-0.09815746073059017,"{'type': 'Point', 'coordinates': (51.52069892067296, -0.09815746073059017)}"
225,The Dovetail,Leisure Places,Pub,GB,9-10 Jerusalem Passage (at Aylesbury St),51.52328918450386,-0.10393077745664049,"{'type': 'Point', 'coordinates': (51.52328918450386, -0.10393077745664049)}"
226,The Flying Horse,Leisure Places,Pub,GB,52 Wilson St (Sun St),51.520375438521015,-0.08517618207520233,"{'type': 'Point', 'coordinates': (51.520375438521015, -0.08517618207520233)}"
227,The Bell,Leisure Places,Pub,GB,50 Middlesex St (at new Goulston St),51.51580427872236,-0.07577501385116976,"{'type': 'Point', 'coordinates': (51.51580427872236, -0.07577501385116976)}"
228,The Telegraph,Leisure Places,Pub,GB,11 Telegraph St (Whalebone Ct),51.51573329935462,-0.08869427422234821,"{'type': 'Point', 'coordinates': (51.51573329935462, -0.08869427422234821)}"
229,Old Ivy House,Leisure Places,Pub,GB,166 Goswell Rd.,51.5258344853554,-0.09979670192864203,"{'type': 'Point', 'coordinates': (51.5258344853554, -0.09979670192864203)}"
230,The Vintry,Leisure Places,Pub,GB,"Abchurch Yard, Off Abchurch Lane (off Cannon St)",51.5118543,-0.088678,"{'type': 'Point', 'coordinates': (51.5118543, -0.088678)}"
231,The Fox,Leisure Places,Pub,GB,28 Paul St.,51.523357650695615,-0.08432956319183155,"{'type': 'Point', 'coordinates': (51.523357650695615, -0.08432956319183155)}"
232,The Bell,Leisure Places,Pub,GB,"29 Bush Lane, Fleet Street",51.5110299,-0.0894643,"{'type': 'Point', 'coordinates': (51.5110299, -0.0894643)}"
233,Kings Arms,Leisure Places,Pub,GB,27 Wormwood St (London Wall),51.51630130108053,-0.08290043439688612,"{'type': 'Point', 'coordinates': (51.51630130108053, -0.08290043439688612)}"
234,The Crown Tavern,Leisure Places,Pub,GB,43 Clerkenwell Green (Clerkenwell Cl),51.52303361472013,-0.10524305862609559,"{'type': 'Point', 'coordinates': (51.52303361472013, -0.10524305862609559)}"
235,The Hydrant,Leisure Places,Pub,GB,"Equitable House, 1 Monument Street",51.51041670933119,-0.08632761226840557,"{'type': 'Point', 'coordinates': (51.51041670933119, -0.08632761226840557)}"
236,The Anthologist,Leisure Places,Bar,GB,58 Gresham Street,51.514834,-0.091423,"{'type': 'Point', 'coordinates': (51.514834, -0.091423)}"
237,Dirty Dicks,Leisure Places,Pub,GB,202 Bishopsgate,51.51825778867688,-0.07989732681117509,"{'type': 'Point', 'coordinates': (51.51825778867688, -0.07989732681117509)}"
238,The Tokenhouse,Leisure Places,Pub,GB,4 Moorgate,51.51524098273658,-0.08924522803874879,"{'type': 'Point', 'coordinates': (51.51524098273658, -0.08924522803874879)}"
239,Two Brewers,Leisure Places,Pub,GB,121 Whitecross St,51.5224884,-0.0928938,"{'type': 'Point', 'coordinates': (51.5224884, -0.0928938)}"
240,Woodin's Shades,Leisure Places,Pub,GB,212 Bishopsgate,51.51821111991677,-0.07980715420603866,"{'type': 'Point', 'coordinates': (51.51821111991677, -0.07980715420603866)}"
241,Hamilton Hall  (Wetherspoon),Leisure Places,Pub,GB,Bishopsgate (at Liverpool St),51.51743583353309,-0.08099198341369629,"{'type': 'Point', 'coordinates': (51.51743583353309, -0.08099198341369629)}"
242,Sports Bar & Grill,Leisure Places,Pub,GB,174-180 Old St,51.52524167481682,-0.09006104660716119,"{'type': 'Point', 'coordinates': (51.52524167481682, -0.09006104660716119)}"
243,The Shakespeare,Leisure Places,Pub,GB,2 Goswell Rd,51.521546397158524,-0.0971839954809288,"{'type': 'Point', 'coordinates': (51.521546397158524, -0.0971839954809288)}"
244,Red Lion,Leisure Places,Pub,GB,41 Hoxton Sq (at Hoxton St),51.52811138327058,-0.0801313000310231,"{'type': 'Point', 'coordinates': (51.52811138327058, -0.0801313000310231)}"
245,The Whitecross Tap,Leisure Places,Pub,GB,142-146 Whitecross Street,51.5241338,-0.0934997,"{'type': 'Point', 'coordinates': (51.5241338, -0.0934997)}"
246,The Phoenix,Leisure Places,Pub,GB,26 Throgmorton St. (Old Broad St.),51.514885484299775,-0.08561743462848569,"{'type': 'Point', 'coordinates': (51.514885484299775, -0.08561743462848569)}"
247,The Lamb Tavern,Leisure Places,Pub,GB,10-12 Leadenhall Market,51.512820833673466,-0.08341259658710774,"{'type': 'Point', 'coordinates': (51.512820833673466, -0.08341259658710774)}"
248,The Conductor,Leisure Places,Pub,GB,1 Fleet Pl,51.51600660269584,-0.10351048710253963,"{'type': 'Point', 'coordinates': (51.51600660269584, -0.10351048710253963)}"
249,Wood Street Bar & Restaurant,Leisure Places,Pub,GB,Fore St,51.518561273461025,-0.09313188644617397,"{'type': 'Point', 'coordinates': (51.518561273461025, -0.09313188644617397)}"
250,Barley Mow,Leisure Places,Pub,GB,127 Curtain Road (Rivington Street),51.526147807644286,-0.08040268103773987,"{'type': 'Point', 'coordinates': (51.526147807644286, -0.08040268103773987)}"
251,The White Horse,Leisure Places,Pub,GB,2 Exchange Sq (Appold St),51.51989444433165,-0.0814085288423005,"{'type': 'Point', 'coordinates': (51.51989444433165, -0.0814085288423005)}"
252,The Buxton,Leisure Places,Pub,GB,42 Osborn Street,51.51721,-0.070606,"{'type': 'Point', 'coordinates': (51.51721, -0.070606)}"
253,Sekforde,Leisure Places,Pub,GB,34 Sekforde Street,51.52435237715077,-0.10451125106462061,"{'type': 'Point', 'coordinates': (51.52435237715077, -0.10451125106462061)}"
254,Bishops Finger,Leisure Places,Pub,GB,9 W Smithfield,51.51858586504274,-0.10190178601112944,"{'type': 'Point', 'coordinates': (51.51858586504274, -0.10190178601112944)}"
255,Hoxton Cabin,Leisure Places,Pub,GB,"132 Kingsland Rd, London E28DP",51.53064716529195,-0.07695036975122964,"{'type': 'Point', 'coordinates': (51.53064716529195, -0.07695036975122964)}"
256,The Three Cranes,Leisure Places,Pub,GB,28 Garlick Hill,51.512161178468716,-0.09383603931248642,"{'type': 'Point', 'coordinates': (51.512161178468716, -0.09383603931248642)}"
257,Rising Sun,Leisure Places,Pub,GB,38 Cloth Fair,51.51911688191094,-0.0998243477274141,"{'type': 'Point', 'coordinates': (51.51911688191094, -0.0998243477274141)}"
258,Williamson's Tavern,Leisure Places,Pub,GB,1 Groveland Court,51.51329663768502,-0.09386789764733418,"{'type': 'Point', 'coordinates': (51.51329663768502, -0.09386789764733418)}"
259,Duke Of Somerset,Leisure Places,Pub,GB,15 Little Somerset Street (Mansell St),51.51364401508566,-0.07386195153787867,"{'type': 'Point', 'coordinates': (51.51364401508566, -0.07386195153787867)}"
260,Red Lion,Leisure Places,Pub,GB,1 Eldon St (South Pl),51.5188427204078,-0.08618131254883452,"{'type': 'Point', 'coordinates': (51.5188427204078, -0.08618131254883452)}"
261,The Windmill,Leisure Places,Pub,GB,27 Tabernacle St,51.523298214570374,-0.08632184277486729,"{'type': 'Point', 'coordinates': (51.523298214570374, -0.08632184277486729)}"
262,Viaduct Tavern,Leisure Places,Pub,GB,126 Newgate Street,51.51631112359533,-0.1016823159559408,"{'type': 'Point', 'coordinates': (51.51631112359533, -0.1016823159559408)}"
263,The Hand & Shears,Leisure Places,Pub,GB,1 Middle St,51.51935233622672,-0.0988645909503365,"{'type': 'Point', 'coordinates': (51.51935233622672, -0.0988645909503365)}"
264,The Minories,Leisure Places,Pub,GB,64–73 Minories,51.5108301,-0.0748819,"{'type': 'Point', 'coordinates': (51.5108301, -0.0748819)}"
265,BrewDog Shoreditch,Leisure Places,Beer Bar,GB,51-55 Bethnal Green Rd,51.52459894225084,-0.07257252931594849,"{'type': 'Point', 'coordinates': (51.52459894225084, -0.07257252931594849)}"
266,Rising Sun,Leisure Places,Pub,GB,"61 Carter Lane, Fleet Street (Creed Ln)",51.513154682800796,-0.1013846122684754,"{'type': 'Point', 'coordinates': (51.513154682800796, -0.1013846122684754)}"
267,Three Tuns,Leisure Places,Pub,GB,"36 Jewry Street, Aldgate",51.51327797668561,-0.07652610540390015,"{'type': 'Point', 'coordinates': (51.51327797668561, -0.07652610540390015)}"
268,The Sugar Loaf,Leisure Places,Pub,GB,65 Cannon St,51.512197691083315,-0.09275995458098377,"{'type': 'Point', 'coordinates': (51.512197691083315, -0.09275995458098377)}"
269,The Britannia,Leisure Places,Pub,GB,"94 Ironmonger Row, Clerkenwell",51.527302537346685,-0.0944628964276717,"{'type': 'Point', 'coordinates': (51.527302537346685, -0.0944628964276717)}"
270,The Hoop and Grapes,Leisure Places,Pub,GB,47 High St (Mansell St),51.51440047636659,-0.07428547372842745,"{'type': 'Point', 'coordinates': (51.51440047636659, -0.07428547372842745)}"
271,The Otherist,Leisure Places,Bar,GB,111 Old Broad St,51.515387,-0.084843,"{'type': 'Point', 'coordinates': (51.515387, -0.084843)}"
272,The Paternoster,Leisure Places,Pub,GB,Paternoster Sq (2-4 Queens Head Passage),51.515308826641125,-0.09831839163973458,"{'type': 'Point', 'coordinates': (51.515308826641125, -0.09831839163973458)}"
273,The Angel,Leisure Places,Pub,GB,73 City Rd (at Leonard St),51.524610531421146,-0.0874778688618398,"{'type': 'Point', 'coordinates': (51.524610531421146, -0.0874778688618398)}"
274,The Gable,Leisure Places,Pub,GB,25 Moorgate,51.51580381757387,-0.0894865391798283,"{'type': 'Point', 'coordinates': (51.51580381757387, -0.0894865391798283)}"
275,Ye Olde London,Leisure Places,Pub,GB,42 Ludgate Hill,51.51408743268596,-0.10247470709744749,"{'type': 'Point', 'coordinates': (51.51408743268596, -0.10247470709744749)}"
276,Railway Tavern,Leisure Places,Pub,GB,15 Liverpool St (Old Broad St),51.51753555271812,-0.08299970091390695,"{'type': 'Point', 'coordinates': (51.51753555271812, -0.08299970091390695)}"
277,The Corn Exchange,Leisure Places,Pub,GB,Mark Ln,51.51042923827799,-0.0801796932169635,"{'type': 'Point', 'coordinates': (51.51042923827799, -0.0801796932169635)}"
278,The Masque Haunt (Wetherspoon),Leisure Places,Pub,GB,168-172 Old St (at Bunhill Row),51.52498289105044,-0.09065362536680434,"{'type': 'Point', 'coordinates': (51.52498289105044, -0.09065362536680434)}"
279,Mc & Sons,Leisure Places,Irish Pub,GB,160 Union St,51.50379464113022,-0.09980837646278647,"{'type': 'Point', 'coordinates': (51.50379464113022, -0.09980837646278647)}"
280,Homeboy,Leisure Places,Irish Pub,GB,108 Essex Rd,51.538941,-0.098512,"{'type': 'Point', 'coordinates': (51.538941, -0.098512)}"
281,Porterhouse,Leisure Places,Irish Pub,GB,21-22 Maiden Ln,51.510410348147786,-0.12365279822477318,"{'type': 'Point', 'coordinates': (51.510410348147786, -0.12365279822477318)}"
282,Philomena's,Leisure Places,Irish Pub,GB,40 Great Queens St,51.5149033539565,-0.12181037518702835,"{'type': 'Point', 'coordinates': (51.5149033539565, -0.12181037518702835)}"
283,Waxy O'Connor's,Leisure Places,Irish Pub,GB,14-16 Rupert St,51.51071461829402,-0.13248909478942034,"{'type': 'Point', 'coordinates': (51.51071461829402, -0.13248909478942034)}"
284,The Toucan,Leisure Places,Irish Pub,GB,19 Carlisle St,51.51504788673891,-0.13309590486315584,"{'type': 'Point', 'coordinates': (51.51504788673891, -0.13309590486315584)}"
285,O'Neill's,Leisure Places,Irish Pub,GB,33-37 Wardour St,51.5113745491175,-0.1320633561366361,"{'type': 'Point', 'coordinates': (51.5113745491175, -0.1320633561366361)}"
286,O'Neill's,Leisure Places,Irish Pub,GB,73-77 Euston Rd (Judd St),51.52914571131603,-0.12610826902549263,"{'type': 'Point', 'coordinates': (51.52914571131603, -0.12610826902549263)}"
287,O'Neill's,Leisure Places,Irish Pub,GB,37-38 Great Marlborough St,51.514129,-0.139302,"{'type': 'Point', 'coordinates': (51.514129, -0.139302)}"
288,Moorgate London Underground Station,Travelling Stations,Metro Station,GB,Moorfields,51.51843562557591,-0.08828689751137384,"{'type': 'Point', 'coordinates': (51.51843562557591, -0.08828689751137384)}"
289,Liverpool Street London Underground Station,Travelling Stations,Metro Station,GB,Liverpool St (at Bishopsgate),51.51795887045512,-0.08220939641322696,"{'type': 'Point', 'coordinates': (51.51795887045512, -0.08220939641322696)}"
290,Old Street London Underground Station,Travelling Stations,Metro Station,GB,Old St (City Rd),51.52570817449869,-0.08751974753624095,"{'type': 'Point', 'coordinates': (51.52570817449869, -0.08751974753624095)}"
291,Barbican London Underground Station,Travelling Stations,Metro Station,GB,Aldersgate St,51.520136996818444,-0.09854558900050464,"{'type': 'Point', 'coordinates': (51.520136996818444, -0.09854558900050464)}"
292,Bank London Underground and DLR Station,Travelling Stations,Metro Station,GB,Princes St (at Queen Victoria St),51.51337646102328,-0.08893132209777832,"{'type': 'Point', 'coordinates': (51.51337646102328, -0.08893132209777832)}"
293,St. Paul's London Underground Station,Travelling Stations,Metro Station,GB,1 Cheapside (at Newgate St),51.51502318754615,-0.09736137848620856,"{'type': 'Point', 'coordinates': (51.51502318754615, -0.09736137848620856)}"
294,Mansion House London Underground Station,Travelling Stations,Metro Station,GB,38 Cannon St,51.51238465396617,-0.09390632743939784,"{'type': 'Point', 'coordinates': (51.51238465396617, -0.09390632743939784)}"
295,Cannon Street London Underground Station,Travelling Stations,Metro Station,GB,Cannon St.,51.51155306833706,-0.09074129237698478,"{'type': 'Point', 'coordinates': (51.51155306833706, -0.09074129237698478)}"
296,Aldgate London Underground Station,Travelling Stations,Metro Station,GB,Aldgate High St,51.51440357580745,-0.07573290404882957,"{'type': 'Point', 'coordinates': (51.51440357580745, -0.07573290404882957)}"
297,Monument London Underground Station,Travelling Stations,Metro Station,GB,King William St,51.51046405963689,-0.08609530718517062,"{'type': 'Point', 'coordinates': (51.51046405963689, -0.08609530718517062)}"
298,Aldgate East London Underground Station,Travelling Stations,Metro Station,GB,Whitechapel High St,51.51532774481223,-0.0713325843159609,"{'type': 'Point', 'coordinates': (51.51532774481223, -0.0713325843159609)}"
299,Farringdon London Underground Station,Travelling Stations,Metro Station,GB,Cowcross St,51.52056591442151,-0.10514962454604154,"{'type': 'Point', 'coordinates': (51.52056591442151, -0.10514962454604154)}"
300,Tower Hill London Underground Station,Travelling Stations,Metro Station,GB,Trinity Sq,51.50994295197534,-0.07636433507543251,"{'type': 'Point', 'coordinates': (51.50994295197534, -0.07636433507543251)}"
